# Number of Zones: 1
# Number of Rooms: 1
# Simulation Duration: 2674800 seconds
# Time Step: 600 seconds 
# Number of Time Instances: 4458
# Thermal Capacity of Room (C): 2000 kJ/K 
# Thermal Capacity of SPOT Region (C_): 200 kJ/K 
# Heat Transfer Coefficient for Outside (alpha_o): 0.048 kJ/K.s 
# Heat Transfer Coefficient for Regions (alpha_r): 0.1425 kJ/K.s 
# Heat Load Due to Lightening and Equipments (Q_l): 0.1 kW 
# Heat Load Due to Presence of Occupants (Q_h): 0.1 kW 
# Heat Load of SPOT Unit (Q_s): 0.7 kW 
# Coefficient of Fan Power Consumption (fan_coef): 0.094
# Density of Air (density): 1.225 kg/m3 
# Specific Heat Capacity of Air (specific_heat): 1.003 kJ/kg.K 
# Parameter-1 of Learned PMV Model: 0.2466
# Parameter-2 of Learned PMV Model: 1.4075
# Parameter-3 of Learned PMV Model: 0.581
# Parameter-4 of Learned PMV Model: 5.4668
# Heating Efficiency of AHU: 0.9
# Cooling Efficiency of AHU: 0.9

S_{SPOT}^1, Occupancy^1, T_{HVAC}^1, T_{SPOT}^1, T_{NoSPOT}^1, DeltaT_{SPOT}^1, DeltaT_{NoSPOT}^1, PPV^1, T_{MixedAir}, T_{ext}, P_{AHU}
1, 1, 16.3578, 21.9718, 16.6244, 5.61403, 0.266667, -0.048551, 17.1575, -2.1, 1.58133
1, 1, 16.3734, 21.9874, 16.6401, 5.61403, 0.266667, -0.0446951, 17.17, -2.1, 1.58047
1, 1, 16.3885, 22.0026, 16.6552, 5.61403, 0.266667, -0.0409657, 17.2221, -1.9, 1.57692
1, 1, 16.406, 22.0201, 16.6727, 5.61403, 0.266667, -0.0366488, 17.2361, -1.9, 1.57596
1, 1, 16.423, 22.037, 16.6896, 5.61403, 0.266667, -0.0324739, 17.2496, -1.9, 1.57504
1, 1, 16.4394, 22.0534, 16.706, 5.61403, 0.266667, -0.0284355, 17.2627, -1.9, 1.57414
1, 1, 16.4552, 22.0692, 16.7219, 5.61403, 0.266667, -0.0245297, 17.2754, -1.9, 1.57328
1, 1, 16.4705, 22.0845, 16.7372, 5.61403, 0.266667, -0.0207527, 17.2876, -1.9, 1.57244
1, 1, 16.4853, 22.0994, 16.752, 5.61403, 0.266667, -0.0170995, 17.3195, -1.8, 1.57027
1, 1, 16.5011, 22.1151, 16.7678, 5.61403, 0.266667, -0.0132111, 17.3321, -1.8, 1.56941
1, 1, 16.5163, 22.1304, 16.783, 5.61403, 0.266667, -0.00945019, 17.3443, -1.8, 1.56857
1, 1, 16.5311, 22.1451, 16.7978, 5.61403, 0.266667, -0.00581248, 17.3561, -1.8, 1.56777
1, 1, 16.5454, 22.1594, 16.812, 5.61403, 0.266667, -0.00229472, 17.3675, -1.8, 1.56699
1, 1, 16.5592, 22.1732, 16.8258, 5.61403, 0.266667, 0.00110781, 17.3785, -1.8, 1.56624
1, 1, 16.5725, 22.1865, 16.8392, 5.61403, 0.266667, 0.00439886, 17.3892, -1.8, 1.56551
1, 1, 16.5854, 22.1994, 16.8521, 5.61403, 0.266667, 0.00758174, 17.3996, -1.8, 1.5648
1, 1, 16.5979, 22.2119, 16.8646, 5.61403, 0.266667, 0.0106597, 17.4095, -1.8, 1.56412
1, 1, 16.61, 22.224, 16.8766, 5.61403, 0.266667, 0.0136371, 17.4192, -1.8, 1.56346
1, 1, 16.6216, 22.2357, 16.8883, 5.61403, 0.266667, 0.0165165, 17.4285, -1.8, 1.56282
1, 1, 16.6329, 22.247, 16.8996, 5.61403, 0.266667, 0.0193015, 17.4376, -1.8, 1.56221
1, 1, 16.6439, 22.2579, 16.9105, 5.61403, 0.266667, 0.0219952, 17.4263, -1.9, 1.56298
1, 1, 16.653, 22.267, 16.9196, 5.61403, 0.266667, 0.0242449, 17.4336, -1.9, 1.56248
1, 1, 16.6618, 22.2758, 16.9285, 5.61403, 0.266667, 0.0264208, 17.4407, -1.9, 1.562
1, 1, 16.6703, 22.2844, 16.937, 5.61403, 0.266667, 0.0285256, 17.4475, -1.9, 1.56153
1, 1, 16.6786, 22.2926, 16.9453, 5.61403, 0.266667, 0.0305613, 17.4541, -1.9, 1.56108
1, 1, 16.6866, 22.3006, 16.9532, 5.61403, 0.266667, 0.0325302, 17.4605, -1.9, 1.56064
1, 1, 16.6943, 22.3083, 16.961, 5.61403, 0.266667, 0.0344346, 17.4867, -1.8, 1.55886
1, 1, 16.7032, 22.3172, 16.9699, 5.61403, 0.266667, 0.0366312, 17.4938, -1.8, 1.55837
1, 1, 16.7118, 22.3259, 16.9785, 5.61403, 0.266667, 0.0387557, 17.5007, -1.8, 1.5579
1, 1, 16.7202, 22.3342, 16.9868, 5.61403, 0.266667, 0.0408107, 17.5074, -1.8, 1.55744
1, 1, 16.7282, 22.3422, 16.9949, 5.61403, 0.266667, 0.0427979, 17.5138, -1.8, 1.557
1, 1, 16.736, 22.35, 17.0027, 5.61403, 0.266667, 0.0447198, 17.52, -1.8, 1.55658
1, 1, 16.7435, 22.3576, 17.0102, 5.61403, 0.266667, 0.0465786, 17.5461, -1.7, 1.5548
1, 1, 16.7523, 22.3663, 17.0189, 5.61403, 0.266667, 0.0487314, 17.553, -1.7, 1.55433
1, 1, 16.7607, 22.3748, 17.0274, 5.61403, 0.266667, 0.0508142, 17.5598, -1.7, 1.55386
1, 1, 16.7689, 22.3829, 17.0356, 5.61403, 0.266667, 0.0528282, 17.5663, -1.7, 1.55342
1, 1, 16.7768, 22.3908, 17.0435, 5.61403, 0.266667, 0.0547759, 17.5727, -1.7, 1.55299
1, 1, 16.7844, 22.3985, 17.0511, 5.61403, 0.266667, 0.0566597, 17.5788, -1.7, 1.55257
1, 1, 16.7918, 22.4058, 17.0585, 5.61403, 0.266667, 0.0584818, 17.5447, -1.9, 1.5549
1, 1, 16.7961, 22.4101, 17.0627, 5.61403, 0.266667, 0.059534, 17.5481, -1.9, 1.55466
1, 1, 16.8002, 22.4142, 17.0669, 5.61403, 0.266667, 0.0605519, 17.5514, -1.9, 1.55444
1, 1, 16.8042, 22.4182, 17.0709, 5.61403, 0.266667, 0.0615363, 17.5546, -1.9, 1.55422
1, 1, 16.8081, 22.4221, 17.0747, 5.61403, 0.266667, 0.0624878, 17.5577, -1.9, 1.55401
1, 1, 16.8118, 22.4258, 17.0785, 5.61403, 0.266667, 0.0634083, 17.5607, -1.9, 1.55381
1, 1, 16.8154, 22.4294, 17.0821, 5.61403, 0.266667, 0.0642987, 17.5235, -2.1, 1.55634
1, 1, 16.816, 22.43, 17.0827, 5.61403, 0.266667, 0.0644497, 17.524, -2.1, 1.55631
1, 1, 16.8166, 22.4306, 17.0833, 5.61403, 0.266667, 0.0645955, 17.5245, -2.1, 1.55627
1, 1, 16.8172, 22.4312, 17.0838, 5.61403, 0.266667, 0.0647366, 17.525, -2.1, 1.55624
1, 1, 16.8177, 22.4318, 17.0844, 5.61403, 0.266667, 0.0648735, 17.5254, -2.1, 1.55621
1, 1, 16.8183, 22.4323, 17.0849, 5.61403, 0.266667, 0.0650052, 17.5258, -2.1, 1.55618
1, 1, 16.8188, 22.4328, 17.0854, 5.61403, 0.266667, 0.0651326, 17.4863, -2.3, 1.55888
1, 1, 16.8164, 22.4304, 17.0831, 5.61403, 0.266667, 0.0645456, 17.4844, -2.3, 1.55901
1, 1, 16.8141, 22.4281, 17.0808, 5.61403, 0.266667, 0.0639779, 17.4825, -2.3, 1.55914
1, 1, 16.8119, 22.4259, 17.0785, 5.61403, 0.266667, 0.0634295, 17.4807, -2.3, 1.55926
1, 1, 16.8097, 22.4238, 17.0764, 5.61403, 0.266667, 0.0628989, 17.479, -2.3, 1.55938
1, 1, 16.8076, 22.4217, 17.0743, 5.61403, 0.266667, 0.0623858, 17.4773, -2.3, 1.55949
1, 1, 16.8056, 22.4197, 17.0723, 5.61403, 0.266667, 0.0618891, 17.5157, -2.1, 1.55687
1, 1, 16.8066, 22.4206, 17.0732, 5.61403, 0.266667, 0.0621191, 17.5165, -2.1, 1.55682
1, 1, 16.8075, 22.4215, 17.0741, 5.61403, 0.266667, 0.0623415, 17.5172, -2.1, 1.55677
1, 1, 16.8083, 22.4224, 17.075, 5.61403, 0.266667, 0.062557, 17.5179, -2.1, 1.55672
1, 1, 16.8092, 22.4232, 17.0758, 5.61403, 0.266667, 0.0627649, 17.5186, -2.1, 1.55668
1, 1, 16.81, 22.424, 17.0767, 5.61403, 0.266667, 0.0629662, 17.5192, -2.1, 1.55663
1, 1, 16.8108, 22.4248, 17.0775, 5.61403, 0.266667, 0.0631609, 17.5799, -1.8, 1.5525
1, 1, 16.8159, 22.4299, 17.0825, 5.61403, 0.266667, 0.0644144, 17.5839, -1.8, 1.55222
1, 1, 16.8208, 22.4348, 17.0875, 5.61403, 0.266667, 0.0656265, 17.5879, -1.8, 1.55195
1, 1, 16.8255, 22.4396, 17.0922, 5.61403, 0.266667, 0.0667991, 17.5917, -1.8, 1.55169
1, 1, 16.8301, 22.4442, 17.0968, 5.61403, 0.266667, 0.0679331, 17.5953, -1.8, 1.55144
1, 1, 16.8346, 22.4486, 17.1013, 5.61403, 0.266667, 0.06903, 17.5989, -1.8, 1.5512
1, 1, 16.8389, 22.4529, 17.1056, 5.61403, 0.266667, 0.0700906, 17.5823, -1.9, 1.55233
1, 1, 16.8416, 22.4556, 17.1083, 5.61403, 0.266667, 0.0707618, 17.5845, -1.9, 1.55218
1, 1, 16.8442, 22.4583, 17.1109, 5.61403, 0.266667, 0.0714109, 17.5866, -1.9, 1.55203
1, 1, 16.8468, 22.4608, 17.1135, 5.61403, 0.266667, 0.0720383, 17.5887, -1.9, 1.55189
1, 1, 16.8492, 22.4633, 17.1159, 5.61403, 0.266667, 0.0726456, 17.5906, -1.9, 1.55176
1, 1, 16.8516, 22.4657, 17.1183, 5.61403, 0.266667, 0.0732326, 17.5925, -1.9, 1.55163
1, 1, 16.8539, 22.468, 17.1206, 5.61403, 0.266667, 0.0738003, 17.7144, -1.3, 1.54331
1, 1, 16.8648, 22.4788, 17.1315, 5.61403, 0.266667, 0.0764799, 17.7231, -1.3, 1.54272
1, 1, 16.8753, 22.4893, 17.142, 5.61403, 0.266667, 0.0790715, 17.7315, -1.3, 1.54215
1, 1, 16.8855, 22.4995, 17.1521, 5.61403, 0.266667, 0.0815785, 17.7396, -1.3, 1.54159
1, 1, 16.8953, 22.5093, 17.162, 5.61403, 0.266667, 0.0840032, 17.7475, -1.3, 1.54105
1, 1, 16.9048, 22.5189, 17.1715, 5.61403, 0.266667, 0.0863483, 17.7551, -1.3, 1.54053
1, 1, 16.914, 22.528, 17.1807, 5.61403, 0.266667, 0.0886164, 17.7624, -1.3, 1.54003
1, 1, 16.9229, 22.5369, 17.1896, 5.61403, 0.266667, 0.0908096, 17.7696, -1.3, 1.53955
1, 1, 16.9315, 22.5455, 17.1982, 5.61403, 0.266667, 0.0929309, 17.7764, -1.3, 1.53908
1, 1, 16.9398, 22.5539, 17.2065, 5.61403, 0.266667, 0.0949826, 17.7831, -1.3, 1.53862
1, 1, 16.9479, 22.5619, 17.2145, 5.61403, 0.266667, 0.096967, 17.7895, -1.3, 1.53818
1, 1, 16.9557, 22.5697, 17.2223, 5.61403, 0.266667, 0.0988865, 17.7958, -1.3, 1.53776
1, 1, 16.9632, 22.5772, 17.2299, 5.61403, 0.266667, 0.100743, 17.8218, -1.2, 1.53598
1, 1, 16.9719, 22.5859, 17.2386, 5.61403, 0.266667, 0.102893, 17.8288, -1.2, 1.53551
1, 1, 16.9803, 22.5944, 17.247, 5.61403, 0.266667, 0.104972, 17.8355, -1.2, 1.53505
1, 1, 16.9885, 22.6025, 17.2552, 5.61403, 0.266667, 0.106984, 17.842, -1.2, 1.5346
1, 1, 16.9964, 22.6104, 17.2631, 5.61403, 0.266667, 0.108929, 17.8483, -1.2, 1.53417
1, 1, 17.004, 22.6181, 17.2707, 5.61403, 0.266667, 0.110811, 17.8544, -1.2, 1.53375
1, 1, 17.0114, 22.6254, 17.2781, 5.61403, 0.266667, 0.112631, 17.9203, -0.9, 1.52925
1, 1, 17.0229, 22.6369, 17.2895, 5.61403, 0.266667, 0.115457, 17.9295, -0.9, 1.52863
1, 1, 17.0339, 22.648, 17.3006, 5.61403, 0.266667, 0.118189, 17.9384, -0.9, 1.52802
1, 1, 17.0447, 22.6587, 17.3113, 5.61403, 0.266667, 0.120832, 17.947, -0.9, 1.52744
1, 1, 17.055, 22.6691, 17.3217, 5.61403, 0.266667, 0.123388, 17.9552, -0.9, 1.52687
1, 1, 17.065, 22.6791, 17.3317, 5.61403, 0.266667, 0.12586, 17.9633, -0.9, 1.52632
1, 1, 17.0747, 22.6888, 17.3414, 5.61403, 0.266667, 0.128251, 17.971, -0.9, 1.52579
1, 1, 17.0841, 22.6982, 17.3508, 5.61403, 0.266667, 0.130564, 17.9785, -0.9, 1.52528
1, 1, 17.0932, 22.7072, 17.3599, 5.61403, 0.266667, 0.1328, 17.9858, -0.9, 1.52479
1, 1, 17.102, 22.716, 17.3686, 5.61403, 0.266667, 0.134963, 17.9928, -0.9, 1.52431
1, 1, 17.1104, 22.7245, 17.3771, 5.61403, 0.266667, 0.137056, 17.9996, -0.9, 1.52385
1, 1, 17.1186, 22.7327, 17.3853, 5.61403, 0.266667, 0.139079, 18.0061, -0.9, 1.5234
1, 1, 17.1266, 22.7406, 17.3932, 5.61403, 0.266667, 0.141036, 18.0525, -0.7, 1.52023
1, 1, 17.1371, 22.7512, 17.4038, 5.61403, 0.266667, 0.143639, 18.0609, -0.7, 1.51966
1, 1, 17.1473, 22.7614, 17.414, 5.61403, 0.266667, 0.146157, 18.0691, -0.7, 1.5191
1, 1, 17.1572, 22.7713, 17.4239, 5.61403, 0.266667, 0.148592, 18.077, -0.7, 1.51856
1, 1, 17.1668, 22.7808, 17.4334, 5.61403, 0.266667, 0.150947, 18.0846, -0.7, 1.51804
1, 1, 17.176, 22.79, 17.4427, 5.61403, 0.266667, 0.153224, 18.092, -0.7, 1.51753
1, 1, 17.1849, 22.799, 17.4516, 5.61403, 0.266667, 0.155427, 18.2192, -0.1, 1.50886
1, 1, 17.2022, 22.8163, 17.4689, 5.61403, 0.266667, 0.159688, 18.233, -0.1, 1.50791
1, 1, 17.2189, 22.833, 17.4856, 5.61403, 0.266667, 0.16381, 18.2464, -0.1, 1.507
1, 1, 17.2351, 22.8491, 17.5018, 5.61403, 0.266667, 0.167796, 18.2593, -0.1, 1.50612
1, 1, 17.2507, 22.8648, 17.5174, 5.61403, 0.266667, 0.171651, 18.2718, -0.1, 1.50526
1, 1, 17.2659, 22.8799, 17.5325, 5.61403, 0.266667, 0.175379, 18.2839, -0.1, 1.50444
1, 1, 17.2805, 22.8945, 17.5471, 5.61403, 0.266667, 0.178986, 18.2356, -0.4, 1.50773
1, 1, 17.2903, 22.9043, 17.557, 5.61403, 0.266667, 0.181408, 18.2435, -0.4, 1.5072
1, 1, 17.2998, 22.9138, 17.5665, 5.61403, 0.266667, 0.183752, 18.2511, -0.4, 1.50668
1, 1, 17.309, 22.923, 17.5757, 5.61403, 0.266667, 0.186018, 18.2584, -0.4, 1.50618
1, 1, 17.3179, 22.9319, 17.5845, 5.61403, 0.266667, 0.188209, 18.2655, -0.4, 1.50569
1, 1, 17.3265, 22.9405, 17.5931, 5.61403, 0.266667, 0.190329, 18.2724, -0.4, 1.50522
1, 1, 17.3348, 22.9488, 17.6014, 5.61403, 0.266667, 0.192378, 18.2791, -0.4, 1.50477
1, 1, 17.3428, 22.9569, 17.6095, 5.61403, 0.266667, 0.194361, 18.2855, -0.4, 1.50433
1, 1, 17.3506, 22.9646, 17.6173, 5.61403, 0.266667, 0.196279, 18.2917, -0.4, 1.5039
1, 1, 17.3581, 22.9722, 17.6248, 5.61403, 0.266667, 0.198134, 18.2977, -0.4, 1.50349
1, 1, 17.3654, 22.9794, 17.6321, 5.61403, 0.266667, 0.199928, 18.3035, -0.4, 1.5031
1, 1, 17.3724, 22.9865, 17.6391, 5.61403, 0.266667, 0.201663, 18.3092, -0.4, 1.50271
1, 1, 17.3792, 22.9933, 17.6459, 5.61403, 0.266667, 0.20334, 18.3546, -0.2, 1.49961
1, 1, 17.3887, 23.0027, 17.6554, 5.61403, 0.266667, 0.205673, 18.3622, -0.2, 1.49909
1, 1, 17.3978, 23.0119, 17.6645, 5.61403, 0.266667, 0.20793, 18.3695, -0.2, 1.49859
1, 1, 17.4067, 23.0207, 17.6734, 5.61403, 0.266667, 0.210113, 18.3766, -0.2, 1.49811
1, 1, 17.4153, 23.0293, 17.6819, 5.61403, 0.266667, 0.212224, 18.3834, -0.2, 1.49764
1, 1, 17.4235, 23.0376, 17.6902, 5.61403, 0.266667, 0.214265, 18.3901, -0.2, 1.49719
1, 1, 17.4315, 23.0456, 17.6982, 5.61403, 0.266667, 0.216239, 18.2365, -1, 1.50768
1, 1, 17.4278, 23.0418, 17.6944, 5.61403, 0.266667, 0.215308, 18.2334, -1, 1.50788
1, 1, 17.4241, 23.0382, 17.6908, 5.61403, 0.266667, 0.214408, 18.2305, -1, 1.50808
1, 1, 17.4206, 23.0346, 17.6873, 5.61403, 0.266667, 0.213537, 18.2277, -1, 1.50827
1, 1, 17.4172, 23.0312, 17.6838, 5.61403, 0.266667, 0.212694, 18.225, -1, 1.50846
1, 1, 17.4139, 23.0279, 17.6805, 5.61403, 0.266667, 0.21188, 18.2223, -1, 1.50864
1, 1, 17.4107, 23.0247, 17.6773, 5.61403, 0.266667, 0.211092, 18.1398, -1.4, 1.51428
1, 1, 17.4018, 23.0159, 17.6685, 5.61403, 0.266667, 0.208909, 18.1327, -1.4, 1.51476
1, 1, 17.3933, 23.0073, 17.6599, 5.61403, 0.266667, 0.206798, 18.1258, -1.4, 1.51523
1, 1, 17.385, 22.999, 17.6516, 5.61403, 0.266667, 0.204757, 18.1192, -1.4, 1.51568
1, 1, 17.377, 22.991, 17.6436, 5.61403, 0.266667, 0.202782, 18.1128, -1.4, 1.51612
1, 1, 17.3692, 22.9833, 17.6359, 5.61403, 0.266667, 0.200872, 18.1066, -1.4, 1.51654
1, 1, 17.3617, 22.9758, 17.6284, 5.61403, 0.266667, 0.199025, 17.9206, -2.3, 1.52924
1, 1, 17.3415, 22.9556, 17.6082, 5.61403, 0.266667, 0.194043, 17.9045, -2.3, 1.53034
1, 1, 17.322, 22.936, 17.5887, 5.61403, 0.266667, 0.189224, 17.8888, -2.3, 1.53141
1, 1, 17.3031, 22.9171, 17.5698, 5.61403, 0.266667, 0.184563, 17.8737, -2.3, 1.53244
1, 1, 17.2848, 22.8988, 17.5515, 5.61403, 0.266667, 0.180056, 17.8591, -2.3, 1.53344
1, 1, 17.2671, 22.8812, 17.5338, 5.61403, 0.266667, 0.175696, 17.8449, -2.3, 1.5344
1, 1, 17.25, 22.8641, 17.5167, 5.61403, 0.266667, 0.171479, 17.6913, -3, 1.54489
1, 1, 17.2234, 22.8375, 17.4901, 5.61403, 0.266667, 0.164915, 17.67, -3, 1.54634
1, 1, 17.1977, 22.8117, 17.4643, 5.61403, 0.266667, 0.158568, 17.6494, -3, 1.54775
1, 1, 17.1728, 22.7868, 17.4394, 5.61403, 0.266667, 0.152428, 17.6294, -3, 1.54911
1, 1, 17.1487, 22.7627, 17.4154, 5.61403, 0.266667, 0.146489, 17.6102, -3, 1.55043
1, 1, 17.1254, 22.7394, 17.3921, 5.61403, 0.266667, 0.140746, 17.5916, -3, 1.5517
1, 1, 17.1029, 22.7169, 17.3695, 5.61403, 0.266667, 0.135192, 17.4535, -3.6, 1.56112
1, 1, 17.0725, 22.6865, 17.3391, 5.61403, 0.266667, 0.127689, 17.4292, -3.6, 1.56278
1, 1, 17.043, 22.6571, 17.3097, 5.61403, 0.266667, 0.120431, 17.4057, -3.6, 1.56439
1, 1, 17.0146, 22.6286, 17.2812, 5.61403, 0.266667, 0.113413, 17.3829, -3.6, 1.56594
1, 1, 16.987, 22.6011, 17.2537, 5.61403, 0.266667, 0.106625, 17.3609, -3.6, 1.56744
1, 1, 16.9604, 22.5745, 17.2271, 5.61403, 0.266667, 0.10006, 17.3396, -3.6, 1.5689
1, 1, 16.9347, 22.5487, 17.2013, 5.61403, 0.266667, 0.0937098, 17.179, -4.3, 1.57986
1, 1, 16.8997, 22.5137, 17.1663, 5.61403, 0.266667, 0.0850826, 17.151, -4.3, 1.58177
1, 1, 16.8658, 22.4799, 17.1325, 5.61403, 0.266667, 0.076739, 17.1239, -4.3, 1.58362
1, 1, 16.8331, 22.4472, 17.0998, 5.61403, 0.266667, 0.0686692, 17.0977, -4.3, 1.58541
1, 1, 16.8015, 22.4155, 17.0681, 5.61403, 0.266667, 0.0608642, 17.0724, -4.3, 1.58713
1, 1, 16.7709, 22.3849, 17.0375, 5.61403, 0.266667, 0.0533155, 17.0479, -4.3, 1.58881
1, 1, 16.7413, 22.3553, 17.0079, 5.61403, 0.266667, 0.0460147, 16.8442, -5.2, 1.60271
1, 1, 16.6997, 22.3137, 16.9663, 5.61403, 0.266667, 0.0357577, 16.811, -5.2, 1.60498
1, 1, 16.6594, 22.2735, 16.9261, 5.61403, 0.266667, 0.0258375, 16.7788, -5.2, 1.60718
1, 1, 16.6205, 22.2346, 16.8872, 5.61403, 0.266667, 0.0162428, 16.7477, -5.2, 1.6093
1, 1, 16.5829, 22.1969, 16.8496, 5.61403, 0.266667, 0.00696322, 16.7175, -5.2, 1.61136
1, 1, 16.5465, 22.1605, 16.8132, 5.61403, 0.266667, -0.00201204, 16.6884, -5.2, 1.61334
1, 1, 16.5113, 22.1253, 16.778, 5.61403, 0.266667, -0.0106924, 16.4603, -6.2, 1.62892
1, 1, 16.4629, 22.0769, 16.7295, 5.61403, 0.266667, -0.0226389, 16.4215, -6.2, 1.63156
1, 1, 16.416, 22.03, 16.6827, 5.61403, 0.266667, -0.0341931, 16.384, -6.2, 1.63412
1, 1, 16.3707, 21.9847, 16.6374, 5.61403, 0.266667, -0.0453682, 16.3478, -6.2, 1.6366
1, 1, 16.3269, 21.9409, 16.5935, 5.61403, 0.266667, -0.0561764, 16.3127, -6.2, 1.63899
1, 1, 16.2845, 21.8985, 16.5511, 5.61403, 0.266667, -0.0666295, 16.2788, -6.2, 1.64131
1, 1, 16.2435, 21.8575, 16.5101, 5.61403, 0.266667, -0.0767397, 16.366, -5.6, 1.63535
1, 1, 16.2125, 21.8265, 16.4791, 5.61403, 0.266667, -0.0843872, 16.3412, -5.6, 1.63705
1, 1, 16.1825, 21.7965, 16.4491, 5.61403, 0.266667, -0.0917834, 16.3172, -5.6, 1.63868
1, 1, 16.1535, 21.7675, 16.4201, 5.61403, 0.266667, -0.098937, 16.294, -5.6, 1.64027
1, 1, 16.1254, 21.7394, 16.3921, 5.61403, 0.266667, -0.105856, 16.2715, -5.6, 1.6418
1, 1, 16.0983, 21.7123, 16.3649, 5.61403, 0.266667, -0.112547, 16.2498, -5.6, 1.64328
1, 1, 16.072, 21.6861, 16.3387, 5.61403, 0.266667, -0.119019, 16.0488, -6.5, 1.657
1, 1, 16.0337, 21.6477, 16.3003, 5.61403, 0.266667, -0.128474, 16.0182, -6.5, 1.6591
1, 1, 15.9966, 21.6106, 16.2633, 5.61403, 0.266667, -0.137619, 15.9885, -6.5, 1.66112
1, 1, 15.9607, 21.5748, 16.2274, 5.61403, 0.266667, -0.146464, 15.9598, -6.5, 1.66308
1, 1, 15.926, 21.5401, 16.1927, 5.61403, 0.266667, -0.155018, 15.9321, -6.5, 1.66497
1, 1, 15.8925, 21.5065, 16.1592, 5.61403, 0.266667, -0.163292, 15.9052, -6.5, 1.66681
1, 1, 15.86, 21.4741, 16.1267, 5.61403, 0.266667, -0.171294, 15.6793, -7.5, 1.68223
1, 1, 15.8143, 21.4283, 16.0809, 5.61403, 0.266667, -0.182584, 15.6426, -7.5, 1.68473
1, 1, 15.77, 21.384, 16.0366, 5.61403, 0.266667, -0.193503, 15.6072, -7.5, 1.68715
1, 1, 15.7271, 21.3412, 15.9938, 5.61403, 0.266667, -0.204065, 15.5729, -7.5, 1.68949
1, 1, 15.6857, 21.2998, 15.9524, 5.61403, 0.266667, -0.214279, 15.5398, -7.5, 1.69175
1, 1, 15.6457, 21.2597, 15.9123, 5.61403, 0.266667, -0.224158, 15.5078, -7.5, 1.69394
1, 1, 15.6069, 21.221, 15.8736, 5.61403, 0.266667, -0.233713, 15.2968, -8.4, 1.70834
1, 1, 15.5565, 21.1705, 15.8232, 5.61403, 0.266667, -0.24615, 15.2564, -8.4, 1.71109
1, 1, 15.5077, 21.1217, 15.7744, 5.61403, 0.266667, -0.258179, 15.2174, -8.4, 1.71376
1, 1, 15.4605, 21.0746, 15.7272, 5.61403, 0.266667, -0.269812, 15.1797, -8.4, 1.71633
1, 1, 15.4149, 21.0289, 15.6816, 5.61403, 0.266667, -0.281064, 15.1432, -8.4, 1.71882
1, 1, 15.3708, 20.9848, 15.6374, 5.61403, 0.266667, -0.291946, 15.1078, -8.4, 1.72123
1, 1, 15.3281, 20.9421, 15.5948, 5.61403, 0.266667, -0.302471, 14.8737, -9.4, 1.73722
1, 1, 15.2724, 20.8864, 15.5391, 5.61403, 0.266667, -0.316202, 14.8292, -9.4, 1.74026
1, 1, 15.2186, 20.8326, 15.4852, 5.61403, 0.266667, -0.329482, 14.7861, -9.4, 1.7432
1, 1, 15.1665, 20.7805, 15.4331, 5.61403, 0.266667, -0.342325, 14.7444, -9.4, 1.74604
1, 1, 15.1161, 20.7301, 15.3828, 5.61403, 0.266667, -0.354747, 14.7041, -9.4, 1.74879
1, 1, 15.0674, 20.6814, 15.3341, 5.61403, 0.266667, -0.366762, 14.6651, -9.4, 1.75145
1, 1, 15.0203, 20.6343, 15.2869, 5.61403, 0.266667, -0.378382, 14.6074, -9.5, 1.75539
1, 1, 14.9733, 20.5873, 15.2399, 5.61403, 0.266667, -0.389975, 14.5698, -9.5, 1.75796
1, 1, 14.9278, 20.5418, 15.1944, 5.61403, 0.266667, -0.401188, 14.5335, -9.5, 1.76044
1, 1, 14.8838, 20.4978, 15.1505, 5.61403, 0.266667, -0.412033, 14.4983, -9.5, 1.76284
1, 1, 14.8413, 20.4553, 15.1079, 5.61403, 0.266667, -0.422522, 14.4642, -9.5, 1.76517
1, 1, 14.8001, 20.4142, 15.0668, 5.61403, 0.266667, -0.432666, 14.4313, -9.5, 1.76741
1, 1, 14.7603, 20.3744, 15.027, 5.61403, 0.266667, -0.442478, 14.3795, -9.6, 1.77095
1, 1, 14.7204, 20.3345, 14.9871, 5.61403, 0.266667, -0.452323, 14.3476, -9.6, 1.77313
1, 1, 14.6818, 20.2958, 14.9485, 5.61403, 0.266667, -0.461844, 14.3167, -9.6, 1.77524
1, 1, 14.6445, 20.2585, 14.9111, 5.61403, 0.266667, -0.471052, 14.2868, -9.6, 1.77728
1, 1, 14.6084, 20.2224, 14.875, 5.61403, 0.266667, -0.479958, 14.2579, -9.6, 1.77925
1, 1, 14.5734, 20.1875, 14.8401, 5.61403, 0.266667, -0.488572, 14.23, -9.6, 1.78116
1, 1, 14.5396, 20.1537, 14.8063, 5.61403, 0.266667, -0.496903, 14.0829, -10.2, 1.79119
1, 1, 14.4983, 20.1124, 14.765, 5.61403, 0.266667, -0.507091, 14.0499, -10.2, 1.79345
1, 1, 14.4584, 20.0724, 14.725, 5.61403, 0.266667, -0.516945, 14.0179, -10.2, 1.79563
1, 1, 14.4197, 20.0338, 14.6864, 5.61403, 0.266667, -0.526475, 13.987, -10.2, 1.79774
1, 1, 14.3823, 19.9964, 14.649, 5.61403, 0.266667, -0.535693, 13.9571, -10.2, 1.79978
1, 1, 14.3462, 19.9602, 14.6129, 5.61403, 0.266667, -0.544607, 13.9282, -10.2, 1.80176
